Store_Id,Department,Year_Month,Sales_Target,Sales_Actual,Sales_Variance,Sales_Target_Achievement_Pct,Customer_Satisfaction,Nps_Score,Waste_Percentage,On_Time_Delivery,Operational_Efficiency_Status
STR075,Fresh Produce,2022-01-01,22950,15737.42,-7212.58,68.57,7.8,41.2,2.99,97.7,Low Efficiency
STR075,Meat/Fish & Bakery,2022-01-01,17850,21868.28,4018.279999999999,122.51,8.4,51.8,1.63,93,High Efficiency
STR076,Store Operations,2022-01-01,358020,403510.68,45490.67999999999,112.71,8.7,82.7,1.71,93.7,High Efficiency
STR076,Fresh Produce,2022-01-01,89505,103337.33,13832.330000000002,115.45,7.7,40.9,3.08,93.4,High Efficiency
STR076,Meat/Fish & Bakery,2022-01-01,69615,70120.25,505.25,100.73,6.8,24.3,4.77,90.9,High Efficiency
STR077,Store Operations,2022-01-01,153000,154804.68,1804.679999999993,101.18,5.5,13.8,1.18,95,High Efficiency
STR077,Fresh Produce,2022-01-01,38250,26195.98,-12054.02,68.49,10,76.9,2.12,95.2,Low Efficiency
STR077,Meat/Fish & Bakery,2022-01-01,29750,34695.27,4945.269999999997,116.62,6.5,28.4,4.89,90.8,High Efficiency
STR078,Store Operations,2022-01-01,153000,159347.26,6347.260000000009,104.15,6.8,43.1,0.77,93.5,High Efficiency
STR078,Fresh Produce,2022-01-01,38250,43242.01,4992.010000000002,113.05,8,52.2,3.99,95.1,High Efficiency
STR078,Meat/Fish & Bakery,2022-01-01,29750,34047.23,4297.230000000003,114.44,7.8,39.4,4.76,94.2,High Efficiency
STR079,Store Operations,2022-01-01,153000,178371.82,25371.820000000007,116.58,8.7,73.3,1.09,90.6,High Efficiency
STR079,Fresh Produce,2022-01-01,38250,33822.78,-4427.220000000001,88.43,7.8,61,5.13,93.2,Low Efficiency
STR079,Meat/Fish & Bakery,2022-01-01,29750,36951.19,7201.190000000002,124.21,8,45.4,2.64,96.9,High Efficiency
STR080,Store Operations,2022-01-01,153000,177026.82,24026.820000000007,115.7,8.1,62.2,1.15,95.9,High Efficiency
STR080,Fresh Produce,2022-01-01,38250,37389.06,-860.9400000000023,97.75,7.6,39.9,3.3,94,Standard
STR080,Meat/Fish & Bakery,2022-01-01,29750,24046.82,-5703.18,80.83,5.9,-6.2,3.07,98.7,Low Efficiency
STR081,Store Operations,2022-01-01,358020,323705.84,-34314.159999999974,90.42,6.2,38.2,1.43,97,Standard
STR081,Fresh Produce,2022-01-01,89505,59309.2,-30195.800000000003,66.26,6.8,27.2,3.92,97.4,Low Efficiency
STR081,Meat/Fish & Bakery,2022-01-01,69615,55104.74,-14510.260000000002,79.16,5.9,22.4,3.63,100,Low Efficiency
STR082,Store Operations,2022-01-01,275400,303489.69,28089.690000000002,110.2,8.1,47.7,1.89,95.2,High Efficiency
STR082,Fresh Produce,2022-01-01,68850,61063.43,-7786.57,88.69,7.2,9,3.14,93.7,Low Efficiency
STR082,Meat/Fish & Bakery,2022-01-01,53550,61348.76,7798.760000000002,114.56,6.9,-1,3.64,95.2,High Efficiency
STR083,Store Operations,2022-01-01,275400,234518.46,-40881.54000000001,85.16,8.4,44.1,0.77,93.3,Low Efficiency
STR083,Fresh Produce,2022-01-01,68850,58840.59,-10009.410000000003,85.46,8.1,78.7,2.43,94.7,Low Efficiency
STR083,Meat/Fish & Bakery,2022-01-01,53550,40754.28,-12795.720000000001,76.11,7.9,48.5,4.32,95.7,Low Efficiency
STR084,Store Operations,2022-01-01,153000,139712.79,-13287.209999999992,91.32,7.6,48.4,1.4,94.4,Standard
STR084,Fresh Produce,2022-01-01,38250,38530.33,280.33000000000175,100.73,7.5,30.3,4.44,92,High Efficiency
STR084,Meat/Fish & Bakery,2022-01-01,29750,34879.29,5129.290000000001,117.24,7.2,29.9,2.33,96.3,High Efficiency
STR085,Store Operations,2022-01-01,275400,245722.6,-29677.399999999994,89.22,8.4,53.5,1.5,97.7,Low Efficiency
STR085,Fresh Produce,2022-01-01,68850,71323.2,2473.199999999997,103.59,6.7,57.7,2.67,90.3,High Efficiency
STR085,Meat/Fish & Bakery,2022-01-01,53550,58640.81,5090.809999999998,109.51,7.9,45.5,1.58,93.6,High Efficiency
STR086,Store Operations,2022-01-01,275400,325987.58,50587.580000000016,118.37,9.1,49.4,1.09,94.8,High Efficiency
STR086,Fresh Produce,2022-01-01,68850,67938.27,-911.7299999999959,98.68,10,77.9,3.71,98.9,Standard
STR086,Meat/Fish & Bakery,2022-01-01,53550,61392.8,7842.800000000003,114.65,8.6,66.6,3.52,92.4,High Efficiency
STR087,Store Operations,2022-01-01,153000,144299.02,-8700.98000000001,94.31,7.3,27.2,0.84,91,Standard
STR087,Fresh Produce,2022-01-01,38250,34884.59,-3365.4100000000035,91.2,7.3,24.7,5.2,94.1,Standard
STR087,Meat/Fish & Bakery,2022-01-01,29750,30793.27,1043.2700000000004,103.51,5.9,13.8,3.37,96.5,High Efficiency
STR088,Store Operations,2022-01-01,275400,226959.76,-48440.23999999999,82.41,6.3,25.8,1.6,99.8,Low Efficiency
STR088,Fresh Produce,2022-01-01,68850,61568.99,-7281.010000000002,89.42,7.4,47.3,2.7,94.2,Low Efficiency
STR088,Meat/Fish & Bakery,2022-01-01,53550,45592.26,-7957.739999999998,85.14,8.1,38.9,3.08,94.2,Low Efficiency
STR089,Store Operations,2022-01-01,275400,245015.26,-30384.73999999999,88.97,8.7,81.1,1.89,95.8,Low Efficiency
STR089,Fresh Produce,2022-01-01,68850,63336.05,-5513.949999999997,91.99,6.1,13,5.37,96.3,Standard
STR089,Meat/Fish & Bakery,2022-01-01,53550,72180.01,18630.009999999995,134.79,7.9,50.7,1.95,93.1,High Efficiency
STR090,Store Operations,2022-01-01,91800,98736.45,6936.449999999997,107.56,8.1,35.6,1.04,91.3,High Efficiency
STR090,Fresh Produce,2022-01-01,22950,16628.86,-6321.139999999999,72.46,8,33.6,4.4,87.5,Low Efficiency
STR090,Meat/Fish & Bakery,2022-01-01,17850,20089.26,2239.2599999999984,112.54,7.5,44.4,4.48,94,High Efficiency
STR091,Store Operations,2022-01-01,275400,278780.37,3380.3699999999953,101.23,7.4,51.8,1.8,93.1,High Efficiency
STR091,Fresh Produce,2022-01-01,68850,74720.57,5870.570000000007,108.53,8.1,44.4,3.61,93.3,High Efficiency
STR091,Meat/Fish & Bakery,2022-01-01,53550,57859.52,4309.519999999997,108.05,6.6,22.5,3.74,94,High Efficiency
STR092,Store Operations,2022-01-01,198900,192182.75,-6717.25,96.62,7.7,80.9,1.65,93.1,Standard
STR092,Fresh Produce,2022-01-01,49725,49802.22,77.22000000000116,100.16,6.2,-2.2,3.47,93.1,High Efficiency
STR092,Meat/Fish & Bakery,2022-01-01,38675,41620.63,2945.6299999999974,107.62,7.6,14,3.27,92.1,High Efficiency
STR093,Store Operations,2022-01-01,198900,170874.93,-28025.070000000007,85.91,7.4,19,1.43,95.8,Low Efficiency
STR093,Fresh Produce,2022-01-01,49725,42515.99,-7209.010000000002,85.5,7.9,38,5.98,93.8,Low Efficiency
STR093,Meat/Fish & Bakery,2022-01-01,38675,39537.46,862.4599999999991,102.23,7.2,24.1,3.92,93.1,High Efficiency
STR094,Store Operations,2022-01-01,275400,276048.02,648.0200000000186,100.24,6.8,2.4,1.44,96.7,High Efficiency
STR094,Fresh Produce,2022-01-01,68850,42474.38,-26375.620000000003,61.69,8.4,38.2,3.47,93.3,Low Efficiency
STR094,Meat/Fish & Bakery,2022-01-01,53550,63251.73,9701.730000000003,118.12,7.2,46.8,1.54,96.3,High Efficiency
STR095,Store Operations,2022-01-01,358020,327059.66,-30960.340000000026,91.35,4.9,-20,1.3,95.2,Standard
STR095,Fresh Produce,2022-01-01,89505,76158.38,-13346.619999999995,85.09,7.5,10,5.38,100,Low Efficiency
STR095,Meat/Fish & Bakery,2022-01-01,69615,69329.88,-285.11999999999534,99.59,6.6,14.7,4.08,91.3,Standard
STR096,Store Operations,2022-01-01,275400,180275.59,-95124.41,65.46,7.1,18,1.68,87.2,Low Efficiency
STR096,Fresh Produce,2022-01-01,68850,61940.15,-6909.8499999999985,89.96,8.5,51.7,3.02,99.5,Low Efficiency
STR096,Meat/Fish & Bakery,2022-01-01,53550,52840.39,-709.6100000000006,98.67,8.4,79.6,4.63,97.6,Standard
STR097,Store Operations,2022-01-01,153000,182874.96,29874.959999999992,119.53,9.1,71.7,0.73,91.7,High Efficiency
STR097,Fresh Produce,2022-01-01,38250,38758.61,508.6100000000006,101.33,9.2,71,2.34,94.3,High Efficiency
STR097,Meat/Fish & Bakery,2022-01-01,29750,28119.75,-1630.25,94.52,7.7,23.5,2.72,91.1,Standard
STR098,Store Operations,2022-01-01,91800,101167.25,9367.25,110.2,8.7,56.4,0.65,92.7,High Efficiency
STR098,Fresh Produce,2022-01-01,22950,27031.79,4081.790000000001,117.79,8.2,69.3,4.5,91.7,High Efficiency
STR098,Meat/Fish & Bakery,2022-01-01,17850,14496.19,-3353.8099999999995,81.21,7,34.2,4.21,91.2,Low Efficiency
STR099,Store Operations,2022-01-01,153000,163462.62,10462.619999999995,106.84,9.7,73.6,1.97,96.8,High Efficiency
STR099,Fresh Produce,2022-01-01,38250,46601.61,8351.61,121.83,9.3,87.2,4.63,95.8,High Efficiency
STR099,Meat/Fish & Bakery,2022-01-01,29750,28121.4,-1628.5999999999985,94.53,6.7,7.5,3.04,88.1,Standard
STR100,Store Operations,2022-01-01,153000,166298.21,13298.209999999992,108.69,7.6,35.7,0.8,93,High Efficiency
STR100,Fresh Produce,2022-01-01,38250,40013.75,1763.75,104.61,8.3,69.2,5.45,92.3,Standard
STR100,Meat/Fish & Bakery,2022-01-01,29750,33487.62,3737.6200000000026,112.56,6.7,41.9,4.05,93.6,High Efficiency
STR101,Store Operations,2022-01-01,153000,168213.13,15213.130000000005,109.94,8.7,66.2,1.98,90.1,High Efficiency
STR101,Fresh Produce,2022-01-01,38250,37708.54,-541.4599999999991,98.58,7.4,50.5,2.85,95.7,Standard
STR101,Meat/Fish & Bakery,2022-01-01,29750,35275.84,5525.8399999999965,118.57,7.5,45.1,3.57,99.1,High Efficiency
STR102,Store Operations,2022-01-01,153000,109413.9,-43586.100000000006,71.51,7.6,68.7,1.81,95.9,Low Efficiency
STR102,Fresh Produce,2022-01-01,38250,45649.96,7399.959999999999,119.35,8.2,51.4,2.04,90.3,High Efficiency
STR102,Meat/Fish & Bakery,2022-01-01,29750,33446.98,3696.980000000003,112.43,6.6,40.8,2.21,92.7,High Efficiency
STR103,Store Operations,2022-01-01,198900,248721.6,49821.600000000006,125.05,7.9,30,1.03,95.3,High Efficiency
STR103,Fresh Produce,2022-01-01,49725,51798.41,2073.4100000000035,104.17,9,47.3,2.6,90.7,High Efficiency
STR103,Meat/Fish & Bakery,2022-01-01,38675,42865.71,4190.709999999999,110.84,7.1,58.4,4.6,92.8,High Efficiency
STR104,Store Operations,2022-01-01,358020,266786.7,-91233.29999999999,74.52,9,94.4,0.5,91.7,Low Efficiency
STR104,Fresh Produce,2022-01-01,89505,69021.92,-20483.08,77.12,8.8,57,4.57,100,Low Efficiency
STR104,Meat/Fish & Bakery,2022-01-01,69615,70935.41,1320.4100000000035,101.9,6.8,54.2,3.61,99.7,High Efficiency
STR105,Store Operations,2022-01-01,198900,229452.91,30552.910000000003,115.36,8.1,63.5,1.25,92.3,High Efficiency
STR105,Fresh Produce,2022-01-01,49725,58048.23,8323.230000000003,116.74,6.9,41.2,4.07,96,High Efficiency
STR105,Meat/Fish & Bakery,2022-01-01,38675,32051.78,-6623.220000000001,82.87,7.3,25.4,1.81,88.4,Low Efficiency
STR106,Store Operations,2022-01-01,153000,164017.37,11017.369999999995,107.2,6.1,15.5,1.13,95.7,High Efficiency
STR106,Fresh Produce,2022-01-01,38250,45255.68,7005.68,118.32,8.1,48.2,5.36,91.1,Standard
STR106,Meat/Fish & Bakery,2022-01-01,29750,35098.94,5348.940000000002,117.98,5.6,-17.5,2.77,95,High Efficiency
STR107,Store Operations,2022-01-01,91800,93740,1940,102.11,5.7,9.5,0.89,93.6,High Efficiency
STR107,Fresh Produce,2022-01-01,22950,26505.98,3555.9799999999996,115.49,7.3,30.6,5.21,95.2,Standard
STR107,Meat/Fish & Bakery,2022-01-01,17850,14717.55,-3132.4500000000007,82.45,4.6,-17.9,3.03,99.3,Low Efficiency
STR108,Store Operations,2022-01-01,153000,173659.06,20659.059999999998,113.5,8.3,60.9,0.7,90.7,High Efficiency
STR108,Fresh Produce,2022-01-01,38250,42645.39,4395.389999999999,111.49,8.7,63,3.05,93.4,High Efficiency
STR108,Meat/Fish & Bakery,2022-01-01,29750,31334.29,1584.2900000000009,105.33,7.3,23,4.16,91.2,High Efficiency
STR109,Store Operations,2022-01-01,153000,187257.2,34257.20000000001,122.39,7.2,34.3,0.55,91.8,High Efficiency
STR109,Fresh Produce,2022-01-01,38250,38833.18,583.1800000000003,101.52,6.4,-9.1,5.6,90.9,Standard
STR109,Meat/Fish & Bakery,2022-01-01,29750,30048.95,298.9500000000007,101,8,26.9,4.06,92.4,High Efficiency
STR110,Store Operations,2022-01-01,153000,127516.33,-25483.67,83.34,8.1,31.3,1.96,100,Low Efficiency
STR110,Fresh Produce,2022-01-01,38250,28983.18,-9266.82,75.77,8.7,52.3,5.4,91.6,Low Efficiency
STR110,Meat/Fish & Bakery,2022-01-01,29750,34290.6,4540.5999999999985,115.26,10,85.6,3.98,94.5,High Efficiency
STR111,Store Operations,2022-01-01,275400,241212.25,-34187.75,87.59,7.6,25.6,0.75,85.2,Low Efficiency
STR111,Fresh Produce,2022-01-01,68850,64219.35,-4630.6500000000015,93.27,9.5,100,4.18,90.9,Standard
STR111,Meat/Fish & Bakery,2022-01-01,53550,53717.03,167.02999999999884,100.31,6.8,22.7,1.68,98.1,High Efficiency
STR112,Store Operations,2022-01-01,275400,249437.29,-25962.709999999992,90.57,8.1,41.4,1,92.5,Standard
STR112,Fresh Produce,2022-01-01,68850,70116.88,1266.8800000000047,101.84,9.1,77.3,5.52,93.2,Standard
STR112,Meat/Fish & Bakery,2022-01-01,53550,50654.5,-2895.5,94.59,8,55,4.2,93.9,Standard
STR113,Store Operations,2022-01-01,153000,173267.37,20267.369999999995,113.25,7.4,35.7,0.66,100,High Efficiency
STR113,Fresh Produce,2022-01-01,38250,44207.76,5957.760000000002,115.58,8,69.8,5.86,92.3,Standard
STR113,Meat/Fish & Bakery,2022-01-01,29750,30255.47,505.47000000000116,101.7,6.1,25,3.52,92,High Efficiency
STR114,Store Operations,2022-01-01,153000,180267.94,27267.940000000002,117.82,8,62.2,1.3,93.4,High Efficiency
STR114,Fresh Produce,2022-01-01,38250,41031.15,2781.1500000000015,107.27,6.7,13.4,5.43,97.1,Standard
STR114,Meat/Fish & Bakery,2022-01-01,29750,28565,-1185,96.02,8,41.5,4.63,92.5,Standard
STR115,Store Operations,2022-01-01,275400,235943.89,-39456.109999999986,85.67,7.9,79.4,0.63,90.8,Low Efficiency
STR115,Fresh Produce,2022-01-01,68850,70827.93,1977.929999999993,102.87,7.7,52.6,3.67,94,High Efficiency
STR115,Meat/Fish & Bakery,2022-01-01,53550,45016.32,-8533.68,84.06,7.9,45.8,2.07,97,Low Efficiency
STR116,Store Operations,2022-01-01,91800,92250.62,450.61999999999534,100.49,7.2,61.6,1.84,94.7,High Efficiency
STR116,Fresh Produce,2022-01-01,22950,23619.17,669.1699999999983,102.92,7.1,38,5.28,93.1,Standard
STR116,Meat/Fish & Bakery,2022-01-01,17850,22690.59,4840.59,127.12,7.9,42.5,4.38,88.1,High Efficiency
STR117,Store Operations,2022-01-01,119340,81356.68,-37983.32000000001,68.17,6.9,47.3,1,93.9,Low Efficiency
STR117,Fresh Produce,2022-01-01,29835,32277.67,2442.6699999999983,108.19,6.7,14.7,3.39,92.8,High Efficiency
STR117,Meat/Fish & Bakery,2022-01-01,23205,28827.72,5622.720000000001,124.23,7.2,51.8,2.73,98.6,High Efficiency
STR118,Store Operations,2022-01-01,153000,150635.62,-2364.3800000000047,98.45,8.7,65.1,0.69,94.4,Standard
STR118,Fresh Produce,2022-01-01,38250,31485.26,-6764.740000000002,82.31,8.7,56.8,2.7,94.6,Low Efficiency
STR118,Meat/Fish & Bakery,2022-01-01,29750,27955.78,-1794.2200000000012,93.97,8,42.8,3.75,96.3,Standard
STR119,Store Operations,2022-01-01,198900,202670.53,3770.529999999999,101.9,9.4,63.8,0.55,92,High Efficiency
STR119,Fresh Produce,2022-01-01,49725,57397.69,7672.690000000002,115.43,6.2,24.5,4.66,96,High Efficiency
STR119,Meat/Fish & Bakery,2022-01-01,38675,41052.46,2377.459999999999,106.15,7.3,45.3,1.89,99.7,High Efficiency
STR120,Store Operations,2022-01-01,153000,113873.04,-39126.96000000001,74.43,5.2,-3.4,1.07,97.3,Low Efficiency
STR120,Fresh Produce,2022-01-01,38250,35178.55,-3071.449999999997,91.97,7.4,43.2,3.12,94.6,Standard
STR120,Meat/Fish & Bakery,2022-01-01,29750,27807.82,-1942.1800000000003,93.47,8.3,58,4.32,95,Standard
STR121,Store Operations,2022-01-01,153000,131531.68,-21468.320000000007,85.97,8.6,53.7,1.81,96.4,Low Efficiency
STR121,Fresh Produce,2022-01-01,38250,40197.96,1947.9599999999991,105.09,6.9,13.4,2.97,94.3,High Efficiency
STR121,Meat/Fish & Bakery,2022-01-01,29750,29663.34,-86.65999999999985,99.71,7.2,45.9,2.54,89.2,Standard
STR122,Store Operations,2022-01-01,198900,230230.05,31330.04999999999,115.75,6.6,29.1,1.39,96.7,High Efficiency
STR122,Fresh Produce,2022-01-01,49725,48945.94,-779.0599999999977,98.43,7.3,37.7,2.25,97.5,Standard
STR122,Meat/Fish & Bakery,2022-01-01,38675,40691.11,2016.1100000000006,105.21,8.7,67.2,4.4,95.9,High Efficiency
STR123,Store Operations,2022-01-01,91800,94410.54,2610.5399999999936,102.84,8.5,19.5,0.98,96,High Efficiency
STR123,Fresh Produce,2022-01-01,22950,28024.44,5074.439999999999,122.11,7.1,46.2,3.77,94.7,High Efficiency
STR123,Meat/Fish & Bakery,2022-01-01,17850,22166.88,4316.880000000001,124.18,8.8,90.9,2.33,96.2,High Efficiency
STR124,Store Operations,2022-01-01,198900,170094.37,-28805.630000000005,85.52,7.5,36.8,1.48,86.8,Low Efficiency
STR124,Fresh Produce,2022-01-01,49725,50643.95,918.9499999999971,101.85,8.1,51.7,4.54,99.1,High Efficiency
STR124,Meat/Fish & Bakery,2022-01-01,38675,38062.79,-612.2099999999991,98.42,7.3,29.7,1.66,87.4,Standard
STR125,Store Operations,2022-01-01,153000,143147.51,-9852.48999999999,93.56,6.8,5.1,1.42,93.8,Standard
STR125,Fresh Produce,2022-01-01,38250,33118.77,-5131.230000000003,86.59,6.8,23.5,2.03,94,Low Efficiency
STR125,Meat/Fish & Bakery,2022-01-01,29750,28370.15,-1379.8499999999985,95.36,6.7,29.7,3.29,98,Standard
STR126,Store Operations,2022-01-01,275400,290988.36,15588.359999999986,105.66,7.3,24.7,1.43,93.4,High Efficiency
STR126,Fresh Produce,2022-01-01,68850,65554.97,-3295.029999999999,95.21,6.7,40.2,3.97,94.1,Standard
STR126,Meat/Fish & Bakery,2022-01-01,53550,50344.13,-3205.8700000000026,94.01,6.8,6.3,2.94,88.4,Standard
STR127,Store Operations,2022-01-01,119340,124121.83,4781.830000000002,104.01,8,26.5,1.74,96.7,High Efficiency
STR127,Fresh Produce,2022-01-01,29835,30483.32,648.3199999999997,102.17,6.9,17.1,3.54,95,High Efficiency
STR127,Meat/Fish & Bakery,2022-01-01,23205,15715.07,-7489.93,67.72,6.8,22.4,4.13,91,Low Efficiency
STR128,Store Operations,2022-01-01,275400,296547.58,21147.580000000016,107.68,7.3,55,1.04,97.5,High Efficiency
STR128,Fresh Produce,2022-01-01,68850,67831.83,-1018.1699999999983,98.52,7.5,51,4.45,94.7,Standard
STR128,Meat/Fish & Bakery,2022-01-01,53550,56614.71,3064.709999999999,105.72,8.1,53.6,2,91.8,High Efficiency
STR129,Store Operations,2022-01-01,153000,152237.37,-762.6300000000047,99.5,7.3,33.9,1.37,88.4,Standard
STR129,Fresh Produce,2022-01-01,38250,27008,-11242,70.61,8.2,67.5,5.38,97.9,Low Efficiency
STR129,Meat/Fish & Bakery,2022-01-01,29750,26866.21,-2883.790000000001,90.31,9.3,57.6,2.57,96.8,Standard
STR130,Store Operations,2022-01-01,198900,190970.76,-7929.239999999991,96.01,8.9,76.6,1.79,95.5,Standard
STR130,Fresh Produce,2022-01-01,49725,48723.22,-1001.7799999999988,97.99,8.3,68.1,3.48,88.8,Standard
STR130,Meat/Fish & Bakery,2022-01-01,38675,47873.73,9198.730000000003,123.78,8.3,40.8,2.08,98.4,High Efficiency
STR131,Store Operations,2022-01-01,275400,229723.34,-45676.66,83.41,7.3,31.1,0.73,96.3,Low Efficiency
STR131,Fresh Produce,2022-01-01,68850,69362.02,512.0200000000041,100.74,7.3,15.6,2.29,97.6,High Efficiency
STR131,Meat/Fish & Bakery,2022-01-01,53550,40027.78,-13522.220000000001,74.75,6.7,38.4,2.78,98.8,Low Efficiency
STR132,Store Operations,2022-01-01,358020,459593.2,101573.20000000001,128.37,7,30.1,0.54,90.6,High Efficiency
STR132,Fresh Produce,2022-01-01,89505,96839.28,7334.279999999999,108.19,7.5,33.6,2.12,93.7,High Efficiency
STR132,Meat/Fish & Bakery,2022-01-01,69615,58147.89,-11467.11,83.53,7.1,5.7,4.65,92.9,Low Efficiency
STR133,Store Operations,2022-01-01,275400,304191.19,28791.190000000002,110.45,7.2,50.9,1.98,95.1,High Efficiency
STR133,Fresh Produce,2022-01-01,68850,52949.09,-15900.910000000003,76.9,6,18.2,2.62,87.9,Low Efficiency
STR133,Meat/Fish & Bakery,2022-01-01,53550,67466.43,13916.429999999993,125.99,9.7,94.2,3.04,95.5,High Efficiency
STR134,Store Operations,2022-01-01,153000,128594.92,-24405.08,84.05,6.6,3.6,1.95,91.4,Low Efficiency
STR134,Fresh Produce,2022-01-01,38250,26893.77,-11356.23,70.31,8.2,38.9,3.78,94.7,Low Efficiency
STR134,Meat/Fish & Bakery,2022-01-01,29750,28833.91,-916.0900000000001,96.92,9.8,91.1,3.49,96.7,Standard
STR135,Store Operations,2022-01-01,153000,124781.84,-28218.160000000003,81.56,8,43,1.21,93.7,Low Efficiency
STR135,Fresh Produce,2022-01-01,38250,29503.06,-8746.939999999999,77.13,7.7,48.8,5.48,99.3,Low Efficiency
STR135,Meat/Fish & Bakery,2022-01-01,29750,31124.68,1374.6800000000003,104.62,7.1,36.2,2.47,93,High Efficiency
STR136,Store Operations,2022-01-01,198900,195182.03,-3717.970000000001,98.13,6.3,16.3,1.8,95.2,Standard
STR136,Fresh Produce,2022-01-01,49725,36500.39,-13224.61,73.4,8.8,51.7,5.05,92,Low Efficiency
STR136,Meat/Fish & Bakery,2022-01-01,38675,40070.03,1395.0299999999988,103.61,5.1,32.3,4.53,93.2,High Efficiency
STR137,Store Operations,2022-01-01,153000,151740.18,-1259.820000000007,99.18,7.8,53.5,1.36,95.9,Standard
STR137,Fresh Produce,2022-01-01,38250,44938.81,6688.809999999998,117.49,7.3,33.9,4.04,97,High Efficiency
STR137,Meat/Fish & Bakery,2022-01-01,29750,32676.96,2926.959999999999,109.84,7.7,43.6,3.91,92.8,High Efficiency
STR138,Store Operations,2022-01-01,275400,314725.48,39325.47999999998,114.28,8.6,55.9,1.04,91.8,High Efficiency
STR138,Fresh Produce,2022-01-01,68850,62377.58,-6472.419999999998,90.6,8.4,71.5,3.18,95.5,Standard
STR138,Meat/Fish & Bakery,2022-01-01,53550,57687.08,4137.080000000002,107.73,8.2,60.6,4.19,92.2,High Efficiency
STR139,Store Operations,2022-01-01,91800,108171.34,16371.339999999997,117.83,8.2,59.4,0.63,97.2,High Efficiency
STR139,Fresh Produce,2022-01-01,22950,20126.32,-2823.6800000000003,87.7,7.5,14.9,2.26,89.1,Low Efficiency
STR139,Meat/Fish & Bakery,2022-01-01,17850,15728.3,-2121.7000000000007,88.11,7.2,5.4,1.77,94.6,Low Efficiency
STR140,Store Operations,2022-01-01,153000,186392.74,33392.73999999999,121.83,7.5,37.4,0.61,94.2,High Efficiency
STR140,Fresh Produce,2022-01-01,38250,29026.63,-9223.369999999999,75.89,6.7,13.2,5.21,91.2,Low Efficiency
STR140,Meat/Fish & Bakery,2022-01-01,29750,29058.65,-691.3499999999985,97.68,8.2,49.8,3.17,95.9,Standard
STR141,Store Operations,2022-01-01,198900,217857.7,18957.70000000001,109.53,6.3,16.1,1.04,94.8,High Efficiency
STR141,Fresh Produce,2022-01-01,49725,43350.21,-6374.790000000001,87.18,7.8,46.8,3.8,97,Low Efficiency
STR141,Meat/Fish & Bakery,2022-01-01,38675,49120.22,10445.220000000001,127.01,8.7,67.9,2.35,92.5,High Efficiency
